SampleID	Candida_albicans	Leuconostoc_mesenteroides	Raoultella_terrigena	Desulfomicrobium_orale	Candida_parapsilosis	Tropheryma_whipplei	Porphyromonas_gingivalis	Tannerella_forsythia	Staphylococcus_argenteus	Fusobacterium_pseudoperiodonticum	Serratia_sp._P2ACOL2	Neisseria_sp._oral_taxon_014	Haemophilus_influenzae	Pseudomonas_aeruginosa	Haemophilus_aegyptius	Campylobacter_rectus	Olsenella_sp._oral_taxon_807	Burkholderia_cenocepacia	Leuconostoc_lactis	Photobacterium_aquimaris	Mycoplasma_salivarium	Prevotella_jejuni	Mogibacterium_diversum	Abiotrophia_defectiva	Filifactor_alocis	Corynebacterium_striatum	Anaerolineaceae_bacterium_oral_taxon_439	Prevotella_melaninogenica	Actinomyces_sp._oral_taxon_897	Candida_dubliniensis	Lautropia_mirabilis	Neisseria_bacilliformis	Klebsiella_aerogenes	Corynebacterium_argentoratense	Acetobacter_syzygii	Klebsiella_variicola	Capnocytophaga_sputigena	Actinomyces_sp._oral_taxon_414	Serratia_marcescens	Malassezia_restricta	Moraxella_catarrhalis	Leptotrichia_wadei	Klebsiella_quasipneumoniae	Achromobacter_xylosoxidans	Cloacibacterium_normanense	Gemella_morbillorum	Parvimonas_micra	Pseudopropionibacterium_propionicum	Campylobacter_showae	Streptococcus_sp._oral_taxon_431	Cupriavidus_gilardii	Fusobacterium_nucleatum	Dolosigranulum_pigrum	Bacteroides_zoogleoformans	Gemella_sanguinis	Streptococcus_sanguinis	Babesia_bigemina	Lactobacillus_parabuchneri	Leptotrichia_hongkongensis	Proteus_mirabilis	Streptococcus_australis	Corynebacterium_matruchotii	Streptococcus_salivarius	Neisseria_mucosa	Stenotrophomonas_maltophilia	Capnocytophaga_gingivalis	Staphylococcus_aureus	Enterobacter_ludwigii	Lactococcus_lactis	Serratia_liquefaciens	Rothia_dentocariosa	Serratia_nematodiphila	Kingella_kingae	Enterobacter_hormaechei	Gemella_haemolysans	Corynebacterium_kroppenstedtii	Prevotella_scopos	Streptococcus_intermedius	Prevotella_sp._oral_taxon_299	Pantoea_ananatis	Pasteurella_multocida	Streptococcus_agalactiae	Treponema_denticola	Haemophilus_parainfluenzae	Aggregatibacter_segnis	Haemophilus_parahaemolyticus	Neisseria_subflava	Prevotella_denticola	Prevotella_intermedia	Lactobacillus_rhamnosus	Neisseria_cinerea	Streptococcus_pneumoniae	Lactobacillus_paracasei	Campylobacter_concisus	Micrococcus_luteus	Streptococcus_gordonii	Klebsiella_pneumoniae	Lactobacillus_salivarius	Capnocytophaga_leadbetteri	Streptococcus_sp._I-P16	Streptococcus_mitis	Schaalia_odontolytica	Streptococcus_cristatus	Streptococcus_thermophilus	Bifidobacterium_longum	Fusobacterium_periodonticum	Rothia_mucilaginosa	Neisseria_elongata	Enterobacter_asburiae	Escherichia_coli	Serratia_plymuthica	Neisseria_flavescens	Streptococcus_oralis	Enterobacter_kobei	Aggregatibacter_aphrophilus	Haemophilus_haemolyticus	Babesia_ovata	Neisseria_meningitidis	Actinomyces_oris	Veillonella_dispar	Veillonella_atypica	Xylella_fastidiosa	Streptococcus_pyogenes	Serratia_fonticola	Lactobacillus_jensenii	Streptococcus_parasanguinis	Streptococcus_vestibularis	Bacillus_coagulans	Clostridium_botulinum	Neisseria_sicca	Listeria_monocytogenes	Veillonella_parvula	Lactobacillus_saerimneri	Babjeviella_inositovora	Corynebacterium_diphtheriae	Treponema_socranskii	Atopobium_parvulum	Propionibacterium_freudenreichii	Lachnospiraceae_bacterium_oral_taxon_500	Streptococcus_anginosus	Eikenella_corrodens	Lawsonella_clevelandensis	Empedobacter_brevis	Klebsiella_oxytoca	Salmonella_enterica	Streptococcus_constellatus	Corynebacterium_urealyticum	Pararhodospirillum_photometricum	Actinomyces_naeslundii	Serratia_proteamaculans	ExacerbatorState
TTS1146	0	0	0	0	0	0	0	0	0	0	0	0	6.45161290322581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83870967741936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61290322580645	0	0	0	0	0	0	0	0	0	0	0	12.9032258064516	0	0	16.1290322580645	0	0	0	0	0	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0	0	0	0	0	16.1290322580645	0	1.61290322580645	0	0	8.06451612903226	0	0	0	12.9032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2903225806452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83870967741936	0	0	0	0	0	1
TTS1200	0	0	0	0	0	0	0	0	0	0	0	0	0.429184549356223	0.546234880998829	0	0	0	0	0	0	0	0.156067108856808	0	0.078033554428404	0	0	0	0.117050331642606	0	0	0	0	0	0	0	0	0	0	0.585251658213032	0	0	0	0	0	0	0.195083886071011	0	0	0	0	0	0	0	0	6.32071790870074	0	0.078033554428404	0	0	0	0.234100663285213	0	2.88724151385096	0	0	0	1.13148653921186	0	0	0.195083886071011	1.17050331642606	0	0	0	0	0	0.507218103784627	0.078033554428404	0	0	0	1.05345298478346	0	0	0	0	0	0	0	0	0	4.40889582520484	0	0.234100663285213	0	0.117050331642606	0.195083886071011	0	0	0	4.33086227077643	0.156067108856808	0.390167772142021	0.351150994927819	0.039016777214202	0	48.6929379633242	0	0	0.273117440499415	0.078033554428404	0	0.468201326570425	0	0	0	0.117050331642606	0.117050331642606	0	2.57510729613734	6.04760046820133	0	0	0	0	13.9289894654702	0.273117440499415	0	0.039016777214202	0	0	0.897385875926648	0	0	0.117050331642606	0	0	0	0	0.156067108856808	0	0	0	0	0	0.234100663285213	0	0	0	0	1
TTS1111	0.260331923202083	0	0	0	0	0	0.03254149040026	0.173554615468055	0	0.097624471200781	0	0.195248942401562	0.911161731207289	8.76450808113678	0	0	0.010847163466754	0	0	0	0.292873413602343	0.03254149040026	0.054235817333767	1.89825360668185	0	0	0	0.477275192537152	0.03254149040026	0	1.46436706801172	0.043388653867014	0.010847163466754	0	0.010847163466754	0	1.07386918320859	0.010847163466754	0	0	0	0.065082980800521	0	0	0	1.98503091441588	0.31456774053585	0.162707452001302	0.054235817333767	0.216943269335069	0	0.542358173337672	0	0	3.88328452109773	3.04805293415772	0	0	0.010847163466754	0	0.401345048269878	0.108471634667534	0.564052500271179	1.43182557761145	0	0.075930144267274	0.292873413602343	0	3.39516216509383	0	0.227790432801822	0	0	0	4.15446360776657	0	0.03254149040026	0.086777307734028	0.010847163466754	0.086777307734028	0.097624471200781	0.433886538670138	0	5.09816682937412	2.50569476082005	3.80735437683046	2.02841956828289	0.021694326933507	0.108471634667534	0.010847163466754	0.249484759735329	7.66894457099468	0	0.141013125067795	0.010847163466754	0.075930144267274	0.542358173337672	0.010847163466754	0.184401778934809	0.065082980800521	12.8430415446361	0.59659399067144	0.791842933073001	0.097624471200781	0	0.097624471200781	8.55841197526847	1.22572947174314	0	0.086777307734028	0	1.29081245254366	3.73142423256318	0	0.119318798134288	1.41013125067795	0	1.34504826987743	0.368803557869617	0.357956394402864	0.075930144267274	0.043388653867014	0.173554615468055	0	0	2.00672524134939	0.065082980800521	0.010847163466754	0	3.10228875149148	0.054235817333767	0.672524134938713	0	0	0	0	0.054235817333767	0	0	0.141013125067795	0.195248942401562	0	0	0	0.021694326933507	0.065082980800521	0.021694326933507	0.021694326933507	0.292873413602343	0	1
TTS1115	0	0	0	0	0	0	0.110497237569061	0	0	0	0	0	17.6243093922652	0	0.441988950276243	0	0	0	0	0.165745856353591	0	1.10497237569061	0.331491712707182	0	0	0	0	9.11602209944751	0	0	0	0	0.05524861878453	0	0	0	0.718232044198895	0	1.65745856353591	0	0	3.53591160220994	0	0	0	0	0	0	0	0	0	0	0.220994475138122	0	2.09944751381215	0.05524861878453	0	0	0.110497237569061	0.110497237569061	0.110497237569061	0	2.43093922651934	0	0	0.165745856353591	0.552486187845304	0	0	0.497237569060774	1.04972375690608	0	0	0	3.37016574585635	0	3.03867403314917	0.110497237569061	0.220994475138122	0	0.165745856353591	0.828729281767956	0	0.662983425414365	0	0	0	0.165745856353591	0.718232044198895	0	0	8.50828729281768	0	0.276243093922652	0	0	0	0	0	0	20.828729281768	0.994475138121547	0.110497237569061	0	0	0	1.76795580110497	0	0	0.607734806629834	0	0.110497237569061	1.87845303867403	0	0	0.331491712707182	0	0	0	4.19889502762431	1.16022099447514	0	0.441988950276243	0	0	4.14364640883978	0.386740331491713	0	0	0	0	0.718232044198895	0	0	0	0	1.43646408839779	0	0	0.276243093922652	0	0	0	0	0.110497237569061	0	0	0	0.165745856353591	0	1
DU0074	0	0	0	0	0	0	0	0	0	0.571052053591039	0	0	2.24028113331869	0.065890621568197	0	0	0	0	0	0	0.153744783659126	0.636942675159236	2.74544256534153	0.109817702613661	0.021963540522732	0	0	0.219635405227323	0	0.087854162090929	0.48319789150011	1.01032286404568	0	0.043927081045465	0	0	0.6808697562047	0.021963540522732	0	0.109817702613661	0	0.109817702613661	0	0	0	0.065890621568197	0.922468701954755	0.812650999341094	0	0.19767186470459	0	0.834614539863826	0	0.021963540522732	1.66922907972765	4.0852185372282	0	0	0	0	0.658906215681968	0	0.746760377772897	0	0	0.065890621568197	0.109817702613661	0	0.131781243136394	0	3.07489567318252	0	0	0	4.74412475291017	0.043927081045465	0.087854162090929	0.263562486272787	0	0	0	0.505161432022842	0.021963540522732	0.351416648363716	0	0	0	0.19767186470459	0.351416648363716	0.021963540522732	0.065890621568197	12.8267076652756	0	0.307489567318252	0	0.87854162090929	0.153744783659126	0	0	0.219635405227323	21.326597847573	2.87722380847793	0.263562486272787	0.19767186470459	0.087854162090929	0.307489567318252	8.25829123654733	0	0	0.153744783659126	0	0	10.3667911267296	0	0	0.28552602679552	0	0	1.31781243136394	0.439270810454645	0.395343729409181	0	0.329453107840984	0	0	5.49088513068307	0.549088513068307	0.043927081045465	0.043927081045465	0	0.153744783659126	0.812650999341094	0	0	0.109817702613661	0	0.6808697562047	0	0	0.6808697562047	0	0	0	0	0	0.087854162090929	0	0	0.988359323522952	0	0
DU0063	0	0	0	0	0	0	0.084345479082321	0.008434547908232	0	0.387989203778678	0	0.008434547908232	33.5863697705803	0.033738191632929	0.193994601889339	0	0.067476383265857	0.033738191632929	0	0.059041835357625	0	1.35796221322537	0.67476383265857	0.244601889338731	0	0	0	4.63056680161943	0	0	0.151821862348178	0.033738191632929	0.084345479082321	0.008434547908232	0.008434547908232	0	0.143387314439946	0.042172739541161	0.008434547908232	0	0.008434547908232	0.953103913630229	0	0	0	0.202429149797571	0	0.050607287449393	0	0.067476383265857	0	0.345816464237517	0	0.008434547908232	3.34008097165992	0.202429149797571	0	0	0.033738191632929	0	1.07962213225371	0.050607287449393	0.134952766531714	0.32051282051282	0.084345479082321	0.033738191632929	0.16025641025641	0	0.025303643724696	0	0.025303643724696	0	0	0	2.37010796221323	0	0.404858299595142	0.059041835357625	0.379554655870445	0.042172739541161	0.236167341430499	0.455465587044534	0.016869095816464	0.860323886639676	0.286774628879892	0.008434547908232	1.50134952766532	0.387989203778678	0.286774628879892	0.042172739541161	2.05802968960864	13.807354925776	0.008434547908232	0.059041835357625	0	0.109649122807018	0.016869095816464	0.008434547908232	0.109649122807018	0.025303643724696	12.3819163292848	1.38326585695007	0.253036437246964	0.016869095816464	0.261470985155196	0.101214574898785	1.56039136302294	0.042172739541161	0	0.075910931174089	0	0.607287449392712	2.47975708502024	0	0.109649122807018	1.17240215924426	0	0.590418353576248	0.666329284750337	0.531376518218623	0.387989203778678	0.016869095816464	0.126518218623482	0	0.016869095816464	2.01585695006748	0	0	0	0.345816464237517	0.016869095816464	0.193994601889339	0	0	0	0.059041835357625	0.615721997300945	0	0.042172739541161	0.134952766531714	0.050607287449393	0	0	0	0.025303643724696	0.016869095816464	0	0	1.1808367071525	0	0
DU0007	0	0	0	0	0	0	0	0	0	0.338983050847458	0	0	3.22033898305085	3.89830508474576	0	0	0	0	0	0	0	2.71186440677966	0	1.35593220338983	0	0	0	8.64406779661017	0	0	1.1864406779661	0	0.338983050847458	0	0	0	0	0.338983050847458	0.508474576271186	0	0	0.677966101694915	0	0	0	0.338983050847458	0.338983050847458	0.338983050847458	0	0	0.677966101694915	0.169491525423729	0	0	0.677966101694915	0	0	0	0	0	0	0.338983050847458	2.03389830508475	1.1864406779661	0.847457627118644	0	0.847457627118644	0	0.338983050847458	0	1.1864406779661	0	0	0	1.01694915254237	0	0.169491525423729	0.338983050847458	0	0	0.338983050847458	0.847457627118644	0	1.86440677966102	1.35593220338983	4.74576271186441	7.11864406779661	0	1.01694915254237	0	0.677966101694915	7.79661016949153	0	0.338983050847458	0	0.338983050847458	2.3728813559322	0	0.169491525423729	0	6.27118644067797	0.508474576271186	0	0	0	0	7.6271186440678	0	0	3.72881355932203	0	1.35593220338983	1.1864406779661	0	0	1.01694915254237	0	1.69491525423729	0.508474576271186	0.847457627118644	3.72881355932203	0	0	0	0	4.06779661016949	0.508474576271186	0	0	0.847457627118644	0	0.677966101694915	0	0	0	0	0.677966101694915	0.169491525423729	0	1.35593220338983	0	0	0	0	0	0	0	0	0.169491525423729	0	0
TBS385	0	0.073855243722304	0	0	0	0	0	0	0	0.147710487444609	0	0	25.9970457902511	0	0.073855243722304	0	0	0	0	0.295420974889217	0.664697193500739	0.960118168389955	0.369276218611521	0.443131462333826	0	0	0	0.590841949778434	0	0	1.698670605613	0.664697193500739	0	0	0	0	0	0	0.812407680945347	0	0.147710487444609	0.073855243722304	0	0	0	0.369276218611521	0.369276218611521	0	0	0.295420974889217	0	1.55096011816839	0	0	15.8788774002954	0.590841949778434	0	0	0	0	2.95420974889217	0	1.92023633677991	0.221565731166913	0.221565731166913	0	1.62481536189069	0	0.295420974889217	0	0.664697193500739	0.147710487444609	0	0	3.24963072378139	0	0.073855243722304	0.221565731166913	0.295420974889217	0	0.812407680945347	0.664697193500739	0	3.32348596750369	0	0	2.14180206794682	0.147710487444609	0.073855243722304	0.147710487444609	0	3.91432791728213	0	0	0	0.369276218611521	0.51698670605613	0	0.147710487444609	0.369276218611521	4.43131462333826	1.55096011816839	0.221565731166913	0	0	0	3.32348596750369	0	0	0.738552437223043	0	1.32939438700148	2.58493353028065	0	0.221565731166913	0.221565731166913	0	0.369276218611521	0	1.55096011816839	0.369276218611521	0.147710487444609	0	0	0	4.06203840472674	0.073855243722304	0	0	0.369276218611521	0	0.221565731166913	0	0	0	0	0.590841949778434	0	0.369276218611521	0.295420974889217	0	0	0	0	0	0	0	0	0.369276218611521	0	0
TBS396	0.007648183556405	0	0	0	0	0	0.007648183556405	0.007648183556405	0	0	0	0.022944550669216	88.0152963671128	0.015296367112811	0.795411089866157	0.015296367112811	0	0	0	0.11472275334608	0	0.030592734225622	0.130019120458891	0	0	0	0	0.076481835564054	0.007648183556405	0	0.030592734225622	0	0	0	0	0	0.007648183556405	0	0.030592734225622	0	3.5717017208413	0	0	0	0	0.007648183556405	0.068833652007648	0.007648183556405	0	0	0	0.267686424474187	0	0	0.191204588910134	0.038240917782027	0	0	0	0	0.007648183556405	0.030592734225622	0.022944550669216	0.030592734225622	0.007648183556405	0	0.045889101338432	0	0	0	0	0	0	0	0.336520076481836	0	0.061185468451243	0.007648183556405	0	0.130019120458891	0.443594646271511	0.007648183556405	0	0.344168260038241	0.038240917782027	0.030592734225622	0.045889101338432	0.076481835564054	0.015296367112811	0	0	0.787762906309751	0	0.038240917782027	0	0.022944550669216	0	0	0	0	1.4225621414914	0.015296367112811	0.229445506692161	0.007648183556405	0	0.007648183556405	0.068833652007648	0.038240917782027	0	0.206500956022944	0	0.022944550669216	0.275334608030593	0	0	1.17782026768642	0	0.022944550669216	0.015296367112811	0.015296367112811	0.007648183556405	0	0.007648183556405	0	0	0.061185468451243	0.007648183556405	0	0	0.091778202676864	0.015296367112811	0.152963671128107	0	0	0	0.107074569789675	0.007648183556405	0	0	0	0	0	0	0	0.015296367112811	0	0	0	0	0	0
TBS435	0	0	0	0	0	0	0	0	0	0	0	0	85.4614850798057	0	0.763358778625954	0	0	0	0	0.104094378903539	0	0	0	0	0	0	0	0.03469812630118	0	0	0	0	0	0	0	0.173490631505899	0	0	1.59611380985427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485773768216516	0	0	0	0	0	0	0	0.06939625260236	0	0	0	0	0	0	0.03469812630118	0.242886884108258	0	0	0	0.03469812630118	0	0	0	0	0.451075641915337	0.242886884108258	0	0	0.346981263011797	0.208188757807078	0	0	0	0	0	0	0.867453157529493	0	0	0	0	0.138792505204719	0.138792505204719	0	0	0.416377515614157	0.520471894517696	0.104094378903539	0.138792505204719	0	0	0.936849410131853	0	0	0.312283136710618	0	0	0.138792505204719	0	0	1.56141568355309	0	0.277585010409438	0.416377515614157	0.03469812630118	0.03469812630118	0	0.208188757807078	0	0.06939625260236	2.70645385149202	0	0	0	0	0	0.416377515614157	0	0	0	0	0	0	0	0	0	0	0	0	0.277585010409438	0	0	0	0.03469812630118	0	0
TBS461	0.218579234972678	0	0	0	0	0	0	0	0	0.109289617486339	0	0.109289617486339	0.218579234972678	0	0	0	0	0.437158469945355	0	0	0	0.109289617486339	0.983606557377049	0	0	0	0	0.218579234972678	0	0	0	0	0	0	0	0	0	0	0.765027322404371	0	0	0	0	0	0	0	0	0	0	0.218579234972678	0	0.109289617486339	0	0	0.327868852459016	0.109289617486339	0	0	0	0	0	0	0.437158469945355	3.3879781420765	0.327868852459016	0	0.327868852459016	0	0.109289617486339	0.109289617486339	0	0	0.109289617486339	0.218579234972678	4.91803278688525	0	0	0	0	0	0.327868852459016	0	0	9.72677595628415	0	0	20.4371584699454	0.218579234972678	0.327868852459016	0	0.655737704918033	4.04371584699454	0	1.20218579234973	0	0	0	0	0	0	7.75956284153005	0.218579234972678	0	0	0	0	0.327868852459016	1.09289617486339	0	0.765027322404371	0	20.1092896174863	2.84153005464481	0	0.437158469945355	0.437158469945355	0	7.10382513661202	0	2.51366120218579	0.327868852459016	0	0.218579234972678	0	0	1.9672131147541	0.218579234972678	0	0	1.09289617486339	0	0.983606557377049	0	0	0	0	0	0	0	0	0.218579234972678	0	0	0	0.546448087431694	0	0	0	0	0	0
TBS467	2.31207538899847	0	0	0	2.44356782818321	0	0	0	0	0	0	0	0.065746219592374	0	0	0	0	0	0	0.010957703265396	0	0	0.021915406530791	0	0	0	0	0.010957703265396	0.010957703265396	0.010957703265396	0	0	0.010957703265396	0	0	0.010957703265396	0	0	0	0	0	0	0	0	0	0.043830813061582	0	0	0	0	0	0.021915406530791	0	0	0.054788516326978	0.131492439184747	0	1.95047118124041	0	0	0.010957703265396	0	0.175323252246329	0	0.032873109796187	0	0.317773394696472	0	0.109577032653956	0.186280955511725	1.28205128205128	0	0	0.032873109796187	0.745123822046899	7.4183651106728	0	0.208196362042516	0	0.021915406530791	0	66.7214551829937	0	0	0	0	0	0.021915406530791	0	0.043830813061582	0	3.18869165023011	2.02717510409818	0.021915406530791	0	0.175323252246329	0.142450142450142	0.043830813061582	0	0	0.580758273065965	0	0.547885163269779	0.142450142450142	0	0	0.504054350208196	0	0	0.087661626123165	0.021915406530791	0	2.69559500328731	0.010957703265396	0	0	0	0.010957703265396	0.043830813061582	0.010957703265396	0.021915406530791	0	2.4764409379794	0	0	1.12864343633574	0.208196362042516	0.076703922857769	0	0	0.131492439184747	0.153407845715538	0	0	0.087661626123165	0	0	0	0	0.876616261231646	0	0	0	0.010957703265396	0.032873109796187	0.087661626123165	0	0	0	0.010957703265396	0
TBS672	0	0	0	0	0	0	0	0	0	0	0	0	1.58730158730159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317460317460317	0	0	0	0	0	0	0	0	0	0	8.25396825396825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53968253968254	0	0	0	0	0	0	0.952380952380952	0.952380952380952	0	0	0	0	0	0	0.317460317460317	0	0	1.26984126984127	0.317460317460317	0	0	0	0	1.9047619047619	0	0	0	0	9.84126984126984	0	1.26984126984127	5.07936507936508	0	2.22222222222222	0	0	0	5.07936507936508	4.12698412698413	0	0	0	0	26.6666666666667	0	0	1.9047619047619	0	0.952380952380952	1.58730158730159	0	0	0	0	0	0	0.634920634920635	5.71428571428571	0	0	0	0	13.6507936507937	0.634920634920635	0	0	0	0.317460317460317	0	0	0	0	0	0	0	0	0	0	0	0	0.952380952380952	0.952380952380952	0	0	0	0	0	0
TTS1205	0	0	0	0	0	0	0	0.48688125507168	0	0	0	0.054097917230187	0.270489586150933	0.054097917230187	0	0.24344062753584	0.054097917230187	0	0	0.08114687584528	0	2.13686773059237	3.78685420611307	0	0	0.027048958615093	0	14.5793886935353	0	0	0.73032188260752	0.16229375169056	0.054097917230187	0	0.08114687584528	0	0	0.216391668920747	0	0	0.108195834460373	1.24425209629429	0	0	0	0.892615634298079	1.97457397890181	0.08114687584528	0	0.16229375169056	0	2.59670002704896	0	0	6.51879902623749	0.270489586150933	0	0	0.108195834460373	0	0.4057343792264	1.08195834460373	1.51474168244523	0.216391668920747	0	0.189342710305653	0.189342710305653	0	0	0	1.16310522044901	0	0	0	1.2172031376792	0	0.64917500676224	0.270489586150933	0	0	0.08114687584528	0.892615634298079	0.297538544766026	2.65079794427915	0.189342710305653	0	0.054097917230187	0.216391668920747	0.622126048147146	0.08114687584528	0	3.67865837165269	0	0.297538544766026	0	0.351636461996213	0	0	0.08114687584528	0.108195834460373	4.27373546118475	0.703272923992426	0.270489586150933	0.08114687584528	0.08114687584528	0.135244793075467	6.11306464701109	0.08114687584528	0	0.4057343792264	0	0	2.59670002704896	0	0	0.027048958615093	0	0	1.81228022721125	4.54422504733568	6.51879902623749	0	0.270489586150933	0	0	11.3876115769543	0.73032188260752	0	0.108195834460373	0.08114687584528	0.108195834460373	3.32702190965648	0.054097917230187	0	0	0.4057343792264	1.51474168244523	0	0	0.054097917230187	0	0	0	0	0.135244793075467	0.054097917230187	0	0	0.64917500676224	0	0
TTS1330	0	0	0	0	0	0	0	0.198098256735341	0	0	0	0	85.4199683042789	0.118858954041204	0.752773375594295	0	0	0	0	0.594294770206022	0	0.118858954041204	0	0	0	0	0	0.039619651347068	0	0	0.079239302694136	0	0	0	0	0	0	0	0	0	0.237717908082409	0.118858954041204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475435816164818	0.43581616481775	0	0	0	0	0	0	0.158478605388273	0.039619651347068	0	0.039619651347068	0	0	0	0	0	0.277337559429477	1.42630744849445	0	0	0.594294770206022	0.158478605388273	0.079239302694136	0.475435816164818	0	0	0	0	0.43581616481775	0	0	0	0	0.079239302694136	0	0	0	0.396196513470682	0.039619651347068	0	0	0	0.039619651347068	1.82250396196513	0	0	0.950871632329636	0	0.158478605388273	0.237717908082409	0	0	2.6148969889065	0	0.079239302694136	0	0.118858954041204	0.198098256735341	0	0	0	0	0.237717908082409	0	0	0	0.43581616481775	0	0.158478605388273	0	0	0	0	0.158478605388273	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTS1320	0.011139578923917	0.122535368163083	0	0	0	0	0.10025621031525	0.077977052467417	0.03341873677175	0	0	0.03341873677175	0.044558315695667	0.089116631391333	0	0	0	0	0	0.011139578923917	0.178233262782667	3.58694441350117	0.011139578923917	0.545839367271917	0	0.011139578923917	0	1.12509747131558	0	0.0668374735435	0.579258104043667	0	0.011139578923917	0	0.011139578923917	0.011139578923917	0.022279157847833	0.0668374735435	0.980282945304668	0	0.022279157847833	0.011139578923917	0	0	0	0.111395789239167	0.612676840815417	0.011139578923917	0	0.122535368163083	0	2.21677620585942	6.23816419739334	0.011139578923917	0.133674947087	0.924585050685084	0	0.011139578923917	0	0	0.144814526010917	0	2.4729865211095	0.289629052021834	0.022279157847833	0.022279157847833	22.6244847944748	0.022279157847833	1.871449259218	0.011139578923917	0.445583156956667	0.03341873677175	0	0.03341873677175	0.111395789239167	0	0.556978946195834	6.08221009245851	0.011139578923917	0	0.03341873677175	0.412164420184917	0.011139578923917	0.311908209869667	0.089116631391333	0.155954104934833	0.03341873677175	0.4678623148045	0.23393115740225	4.95711262114292	0.122535368163083	3.41985072964242	1.59295978612008	0.846607998217667	0	0.490141472652334	0.245070736326167	0.0668374735435	0	0.011139578923917	4.77887935836025	0.958003787456834	0.3341873677175	0.545839367271917	0	0	2.26133452155508	0.077977052467417	0	0.256210315250084	0.044558315695667	0.111395789239167	2.06082210092458	0	0	0.044558315695667	0	0.133674947087	0.211651999554417	3.55352567672942	5.213322936393	0	0.111395789239167	0	0	7.06249303776317	0.790910103598084	0	0.055697894619583	0.590397682967584	0.03341873677175	2.21677620585942	0	0	0.133674947087	0	0.958003787456834	0	0	0.323047788793584	0.03341873677175	0	0	0.144814526010917	0.178233262782667	0.256210315250084	0	0	0.111395789239167	0	0
TBS006	0	0.009639483323694	0	0.173510699826489	0	0	0.202429149797571	0.819356082513977	0	2.15924426450742	0	0	1.42664353190669	0.009639483323694	0	0.549450549450549	0	0.009639483323694	0	0.019278966647388	0.057836899942163	10.4202814729131	0.549450549450549	0.077115866589551	0.588008482745325	0	0.028918449971082	7.61519182571814	0	0	0.385579332947754	0.453055716213611	0	0.009639483323694	0.009639483323694	0	0.173510699826489	0.009639483323694	0.009639483323694	0	1.43628301523038	1.37844611528822	0	0	0	0.568729516097937	0.539811066126856	0.12531328320802	0.212068633121265	0.057836899942163	0	3.98110661268556	0.009639483323694	0.019278966647388	1.02178523231155	0.337381916329285	0	0	0.019278966647388	0	0.115673799884326	0.096394833236939	0.212068633121265	0.173510699826489	0	0.202429149797571	0.12531328320802	0	0.048197416618469	0	0.096394833236939	0	4.83902062849431	0	1.38808559861191	0	1.06998264893002	0.106034316560632	0.298823983034509	0.106034316560632	0.12531328320802	0.414497782918836	0.520532099479468	9.46597262386736	0.896471949103528	2.15924426450742	2.14960478118373	0.597647966069019	1.0989010989011	0.009639483323694	0.067476383265857	6.14999036051668	0	2.74725274725275	0	0.115673799884326	0.038557933294775	0	0.115673799884326	0.009639483323694	6.96934644303065	1.16637748216696	0.183150183150183	0.019278966647388	0.048197416618469	1.05070368228263	2.38095238095238	0.163871216502795	0	0.202429149797571	0	1.60015423173318	1.60979371505687	0	0.75187969924812	1.83150183150183	0	0.828995565837671	0.221708116444958	2.3520339309813	3.15211104684789	0.028918449971082	0.028918449971082	0	0	1.28205128205128	0.086755349913245	0	0.019278966647388	0.75187969924812	0	0.973587815693079	0	0	0	0.25062656641604	0.37593984962406	0	0.12531328320802	0.192789666473877	0.106034316560632	0.009639483323694	0.009639483323694	0	0.038557933294775	0.019278966647388	0	0.048197416618469	0.086755349913245	0	0
