SampleID	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13
TTS1330	0.0	0.0	0.0	0.0	0.0	38.12236109790072	0.0	23.202087952565787	0.0	8.582285588956868	0.0	0.0	30.093265360576616	0
TTS1320	0.0	0.0	0.0	0.0	0.0	44.377241593996224	0.0	7.915186605473785	0.0	6.008009579720688	0.0	0.2690069021916269	41.430555318617685	0
TBS006	0.06922975472708992	0.0	0.055923648530747896	0.0	0.0	41.28165381682566	0.028734509171993362	5.220487310507208	0.0655752784092448	5.946171042295701	0.10394968941565218	0.06732522304949713	47.160949727067205	0
TBS663	0.09370049130149374	0.0	0.0	0.0	0.0	49.59237821617378	0.0	7.063229216257638	0.0	3.915555987006757	0.0	0.16815028205122248	39.166985807209116	0
TBS670	0.0	0.0	0.021216697273625445	0.023260577255763908	0.0	35.87979922914945	0.0	11.923171252357653	0.03126818926722813	3.4217452429340627	0.015214518832620831	0.26594625875131633	48.418378034178275	0
TTS1131	0.0	0.0	0.0	0.0	0.0	49.79679559803213	0.0	12.032390811066836	0.0	3.5015039269765715	0.0	0.0	34.66930966392446	0
TBS656	0.0	0.0	0.0	0.0	0.0	47.56912185041949	0.0	18.012458279226138	0.0	3.4206834994424775	0.0	0.0	30.997736370911888	0
TBS479	0.0	0.0	0.0	0.0	0.0	61.41573898317778	0.0	1.209952556086789	0.0	3.4779174279866605	0.0	0.14060901638937223	33.75578201635939	0
TTS1272	0.0	0.0	0.0	0.0	0.0	43.17813030667972	0.008065212294631674	20.816767943091868	0.0	3.8992552979039576	0.02473352151010167	0.18782612396978024	31.88522159454993	0
TBS668	0.0	0.0	0.0	0.0	0.0	35.58813463978476	0.0	36.776902061143176	0.0	3.7830686500492554	0.0	0.1470192584435644	23.704875390579247	0
TTS1263	0.0	0.0	0.0	0.0	0.0	42.11947260961239	0.0	23.747444931192337	0.0	4.2243007536819945	0.0	0.08307603627354575	29.825705669239746	0
TBS468	0.0	0.0	0.0	0.0	0.0	39.29281474221009	0.0	20.263569397543492	0.0	10.447768211028896	0.0	0.0	29.995847649217517	0
TBS671	0.0	0.0	0.0	0.0	0.0	36.791376815523115	0.0	21.837261628594437	0.0	8.700901340363238	0.0	0.0855089966636062	32.584951218855615	0
TBS002	0.0	0.07844885656950934	0.0	0.0	0.0	57.785488457369816	0.0	1.585727440777447	0.0	4.60092398243718	0.0	0.13712990964902214	35.81228135319702	0
TTS1160	0.0	0.0	0.0	0.0	0.0	42.29067792047343	0.0	18.984004456981378	0.0	6.704647978590611	0.0	0.0	32.020669643954584	0
TTS1212	0.0	0.0	0.0	0.0	0.0	44.617174215380324	0.0	20.474924296189606	0.0	5.220662703987517	0.0	0.0	29.687238784442556	0
TTS1106	0.03973070005841929	0.06325263195889413	0.0	0.11524521028756772	0.0	38.88116213004057	0.011056545966983885	7.990020427521402	0.22138945354631842	6.057222771969045	0.0	0.37379344079803795	46.24712668785277	0
TTS1108	0.0	0.0	0.0	0.0	0.0	37.85436044527526	0.0	20.777431795115767	0.035773551374674285	6.174686628315318	0.0	0.22128599277626426	34.936461587142716	0
TTS1116	0.0	0.0	0.0	0.0	0.0	48.43761246261593	0.0	12.563665416881358	0.0	4.564715016742469	0.0	0.06887010714218259	34.36513699661805	0
TTS1122	0.0	0.0	0.0	0.0	0.0	43.902277035301694	0.0	19.05492924376151	0.0	4.836090888289841	0.0	0.050287896270852867	32.156414936376095	0
IT338	0.0	0.0	0.0	0.0	0.0	51.464995563980565	0.0	1.1477742874241113	0.09732568826801641	4.14954411556023	0.0	0.07674332918709224	43.06361701557999	0
IT381	0.0	0.0	0.0	0.0	0.0	48.807589261563635	0.0	2.210601397124379	0.0	4.911319671166417	0.0	0.04993748292348549	44.02055218722208	0
IT361	0.1347839132233399	0.0	0.16233025076050234	0.016656897049309838	0.0	28.47328016832747	0.013151783212837252	1.9799205152953803	0.05096683576239299	8.479337415042812	0.02038552335006707	0.07888534285921013	60.590301355116694	0
IT148	0.0	0.0	0.0	0.019981206410542907	0.0	49.56132688040192	0.0	4.834278593013741	0.0	5.365278917501349	0.0	0.0	40.219134402672445	0
IT230	0.0	0.0	0.0	0.0	0.0	39.86545087620726	0.0	25.719614909214823	0.0	5.4988739885904225	0.0	0.09891838902396659	28.817141836963533	1
IT254	0.0	0.0	0.0	0.0	0.0	46.28190105217042	0.0	2.5067958794228447	0.0	6.496364202812085	0.0	0.08190965129492124	44.63302921429973	1
IT311	0.06169596465508062	0.47467504830370194	0.0	0.0	0.0	26.39863122180178	0.007459684315303538	2.620057332960472	1.6117237477873372	8.647880165388614	0.012470859867023783	0.026196664461523682	60.13920931045917	1
IT202	0.0	0.0	0.0	0.0	0.0	56.89754178043559	0.0	1.623675163028979	0.0	4.059774142816433	0.0	0.07838137614840385	37.34062753757059	0
IT226	0.0	0.0	0.0	0.0	0.0	50.46246328225219	0.0	9.545558798724684	0.0	4.027220471895801	0.0	0.05114415992300557	35.91361328720432	0
TBE0005	0.0	0.0	0.0	0.0	0.0	37.846389693097606	0.0	18.645202231528007	0.0	6.475785143487369	0.0	0.0690177647952834	36.96360516709174	1
TH0008	0.0	0.0	0.0	0.0	0.0	35.33926325206466	0.0	24.651588755159334	0.0	3.723530564568885	0.0	0.0	36.285617428207125	0
TBE0015	0.012739252899526878	0.18330224407180024	0.14495766870901255	0.23868823438579068	0.0	21.554010522555984	0.04099159555256367	3.858149120436184	1.1221491141269013	7.896141897336477	0.06317648580852014	0.061410521858175166	64.82428334225906	0
TBE0013	0.0	0.0	0.0	0.0	0.0	35.4754242676222	0.005684589656804936	19.00180455522624	0.23019628117526264	4.565971865787107	0.0	0.0	40.72091844053239	0
SBE0007	0.2383807141695347	0.15515453567166532	0.10508649959645314	0.0	0.0	24.70705788310818	0.02122131456214785	4.693911337191211	0.04891479018999123	8.382355474870337	0.11109769749731416	0.19393423375303967	61.34288551939012	0
IT236	0.0	0.0	0.0	0.0	0.0	54.14891018813446	0.0	1.6343352739971588	0.0	3.4294083592637574	0.0	0.050583864472591535	40.73676231413203	0
IT309	0.06629736377589321	0.0	0.0	0.0	0.0	41.82923494751401	0.0	10.331535086110113	0.06431621923085316	6.013843929126534	0.0	0.0	41.694772454242596	0
SBE0011	0.0	0.0	0.0	0.0	0.0	34.33618862624215	0.0	24.97967341131311	0.0	6.314555688941555	0.0	0.09797969873800996	34.271602574765176	0
IT261	0.0	0.0	0.0	0.0	0.0	46.751413715847285	0.0	11.567019617515095	0.0	4.289891054955913	0.0	0.0	37.3916756116817	1
SBE0009	0.0	0.0	0.0	0.0	0.0	36.43617680213877	0.0	24.250769813294692	0.0	6.011799633365874	0.0	0.10101821150158477	33.20023553969909	0
TBE0001	0.0	0.0	0.0	0.0	0.0	42.5004008244631	0.0	13.359916267116773	0.0	6.520933875774761	0.0	0.04753363311687545	37.57121539952849	0
TBE0011	0.0	0.0	0.0	0.0	0.0	43.74099028760518	0.0	15.704729612502769	0.0	4.208669748155082	0.0	0.07663812101310619	36.268972230723875	0
SBE0015	0.0	0.0	0.0	0.0	0.0	42.64962304186357	0.0	15.102345942584716	0.0	5.916427547075642	0.0	0.1757915502616482	36.15581191821443	0
TH0007	0.0	0.0	0.0	0.0	0.0	30.374962958361067	0.0	26.331470101964282	0.0	6.713333648159267	0.0	0.04573896966811871	36.534494321847255	0
SBE0010	0.0	0.0	0.0	0.0	0.0	28.23776770545008	0.010407433016987369	15.768117178512785	0.17967067623447783	4.771383556710645	0.0	0.020319037416204472	51.01233441265881	0
TBE0007	0.0	0.0	0.0	0.0	0.0	30.552539638797725	0.0	28.125540248121574	0.0	4.90475133057412	3.14871609459477	0.0	33.268452687911804	0
TBE0004	0.23617545279310612	0.11314561813599007	0.0	0.0	0.0	21.83035118733323	0.0020032361856055776	11.002797765326976	0.0	6.938356083170298	0.4037632626809195	0.37485744280386146	59.09854995157002	1
TBE0014	0.021460921664758013	0.1498966534322435	0.0	0.011739410048010952	0.0	21.783792160814976	0.010308581301059598	6.680130562673398	0.0	7.03775410010477	0.33258465350472627	0.0	63.97233295645606	0
TH0016	0.02336070827153607	0.1692131163030471	0.0	0.058089260347370594	0.0	20.513225818082315	0.006341680225395889	4.315417228871266	0.18059871951714246	3.8209443274803543	0.004997882830445968	0.016110656120812385	70.89170060195032	0
IT271	0.0	0.0	0.0	0.0	0.0	50.671205278422995	0.004489208243309298	1.6701979768874446	0.0	4.057015855927385	0.0	0.07195914619903615	43.52513253431984	0
SBE0008	0.0	0.0	0.0	0.0	0.0	42.47901270254561	0.0	17.334213174182953	0.0	3.947902510375201	0.012366694305871237	0.0	36.22650491859037	0
IT173	0.0	0.0	0.0	0.0	0.0	36.673655968376046	0.0	18.31441035000228	0.0	7.909512339616274	0.0	0.0	37.10242134200539	0
TBE0003	0.0	0.0	0.0	0.0	0.0	35.12055774328941	0.0	29.003430199741924	0.0	5.466127363501718	0.0	0.05458506530012128	30.355299628166843	0
TBE0002	0.0	0.09943965270966122	0.0	0.0	0.0	24.621725064983064	0.0	26.9783676996722	0.21397956570861337	5.540677961925516	0.0	0.07345466578163592	42.47235538921932	0
IT85	0.0	0.0	0.0	0.0	0.0	38.43943253117622	0.0	23.125337380348007	0.0	2.9870415831096913	0.019506440295384547	0.06679380174110333	35.36188826332959	0
IT11	0.0	0.0	0.0	0.0	0.0	47.85991685067546	0.0	5.949183060305062	0.0	7.367396344095811	0.0	0.0	38.82350374492368	1
IT257	0.0	0.0	0.0	0.0	0.0	54.52274260749709	0.0	2.3192263420832675	0.0	3.667459604477461	0.0	0.0	39.49057144594219	1
TT0040	0.0	0.0	0.0	0.0	0.0	30.88665292822062	0.0	36.49970926872107	0.0	5.482731174731625	0.0	0.0	27.130906628326684	0
TH0017	0.0	0.0	0.0	0.0	0.0	44.69977068602655	0.0	9.01477593870829	0.0	4.107831899276816	0.0	0.1439997098349824	42.03362176615336	0
IT52	0.0	0.0	0.0	0.0	0.0	49.45409724341986	0.0	5.214101873697636	0.0	3.883196503430259	0.0	0.08562107466131975	41.36298330479092	1
TBE0008	0.0	0.0	0.0	0.0	0.0	39.923778792002054	0.0	17.16647482052599	0.0	7.400542078822888	0.0	0.09317379122839081	35.41603051742065	1
IT323	0.0	0.0	0.0	0.0	0.0	55.338877509600536	0.0	1.2651207126088617	0.0	2.142420986737528	0.0	0.17601887195063637	41.07756191910243	0
IT339	0.0	0.0	0.0	0.0	0.0	48.6639626269342	0.0	1.6950413409939766	0.0	5.166233013449815	0.0	0.0	44.47476301862201	0
SBE0018	0.0	0.0	0.0	0.0	0.0	36.84756631942992	0.0	28.251613667467506	0.0	4.17838995470035	0.0	0.06420140907956573	30.658228649322655	0
IT337	0.0	0.0	0.0	0.0	0.0	49.317347751717634	0.0	10.863310379971502	0.0	4.934799514130106	0.0	0.07588571292028373	34.80865664126048	0
TTS1141	0.0	0.4630313479732328	0.0	0.0	0.0	43.53297333266162	0.007758719135434988	5.673937537967852	0.04226775353218606	5.412096654372416	0.04644907006824558	0.0	44.821485584289015	0
IT103	0.0	0.0	0.0	0.0	0.0	46.94821887812784	0.0	10.22730823152405	0.0	7.71786217449024	0.0	0.10259561142674192	35.00401510443113	1
SBE0003	0.0	0.0	0.0	0.0	0.0	32.76633244039979	0.02223119482300267	16.33509591189878	0.2568865072952773	6.6904621793334025	0.0	0.1574713625404931	43.77152040370925	1
SBE0004	0.0	0.0	0.0	0.0	0.0	40.63367292370921	0.0	17.902658682361157	0.0	3.2337934950312395	0.0	0.18732640933546257	38.04254848956292	0
SBE0006	0.0	0.18588146101282513	0.0	0.17396440399821186	0.0	28.329209842018237	0.02682742913776204	10.465161810835397	0.14077758495378923	7.256234510153223	0.0	0.2509975505419232	53.170945407348626	0
TH0019	0.0	0.08165489467919372	0.0	0.0	0.0	36.79588167182097	0.0	20.318445061979435	0.0	4.950277540138029	0.0	0.0	37.85374083138237	0
CH0002	0.2940406497301845	0.10733309076442067	0.0	0.13703411729876538	0.0	27.81278101524025	0.005942455948693858	14.184316496402245	0.0	7.2722631885812055	0.13569567031633845	0.06274168677176303	49.98785162894613	0
TBE0010	0.0	0.0	0.0	0.0	0.0	36.04213494172294	0.0	18.763888660841747	0.0	7.002216063387341	0.0	0.0792853143982453	38.112475019649715	0
TT0033	0.0	0.18610984400932268	0.0	0.0	0.0	20.57324267308942	0.0626605395268356	8.303382592389944	0.07293074103756561	9.583568557874168	0.08381801247544039	0.39295154866766685	60.741335490929636	0
TBE0009	0.0	0.0	0.010468893378415058	0.0	0.0	25.331882436951076	0.017004287452592415	24.36099391525987	0.0	7.700318758200781	0.04884668673668401	0.31130300845449105	42.2191820135661	0
IT315	0.0	0.0	0.0	0.0	0.0	54.46983295664389	0.0	1.004549255026386	0.0	2.291133294591997	0.0	0.0	42.234484493737725	0
TBE0016	0.0	0.0	0.0	0.0	0.0	41.417167294577276	0.0	16.36517337784294	0.0	4.911408607712946	0.0	0.0	37.306250719866846	0
SBE0012	0.0	0.0	0.0	0.0	0.0	38.408008387651485	0.0	23.904269962839113	0.0	3.750372147958215	0.0	0.15545982338938455	33.781889678161804	0
TBE0006	0.0	0.16644261724820927	0.0	0.0	0.0	27.282849576736535	0.019486360366117738	5.66733445464877	0.0	6.458620479871621	0.009411195288253614	0.1942670589894408	60.20158825685107	0
TBE0012	0.0	0.11051900139432382	0.0	0.05377112776518108	0.0	33.88277127307555	0.0	6.999367484853533	0.2517972024609611	4.913668973542503	0.0	0.05129882867763283	53.73680610823032	0
IT222	0.0	0.0	0.0	0.0	0.0	52.91795938562836	0.0	2.196452535732294	0.0	3.177241686964117	0.0	0.05566766433366735	41.65267872734157	1
IT197	0.0	0.0	0.0	0.0	0.0	50.50905090178953	0.0	9.756079496646212	0.0	3.8209878777625237	0.0	0.0977380135611468	35.8161437102406	0
