,params,mean_train_Acc,mean_test_Acc
1154,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.04173469387755102, 'n_estimators': 150}",0.6455669167957303,0.577970336137773
1155,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.051918367346938776, 'n_estimators': 150}",0.644812825573045,0.5840930007504839
1156,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.06210204081632653, 'n_estimators': 150}",0.6434375637566067,0.5778668483627603
1157,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.07228571428571429, 'n_estimators': 150}",0.6501133472170362,0.5875183671051073
1158,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.08246938775510204, 'n_estimators': 150}",0.6485669279163795,0.5762818461903069
1159,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.0926530612244898, 'n_estimators': 150}",0.643228420701003,0.5779319232136509
1160,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.10283673469387755, 'n_estimators': 150}",0.6461717699753592,0.5803727732353754
1161,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.1130204081632653, 'n_estimators': 150}",0.6451256857911893,0.5810206580558518
1162,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.12320408163265306, 'n_estimators': 150}",0.6490515765017261,0.5785169056365289
1163,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.13338775510204082, 'n_estimators': 150}",0.6488166046690473,0.5816017893115298
1164,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.14357142857142857, 'n_estimators': 150}",0.6470037388905784,0.5818101473318325
1165,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.15375510204081633, 'n_estimators': 150}",0.6489501615274297,0.5789905004542403
1166,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.16393877551020408, 'n_estimators': 150}",0.6452810551614141,0.5814588023857487
1167,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.17412244897959184, 'n_estimators': 150}",0.6451386787727764,0.580083540703875
1168,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.1843061224489796, 'n_estimators': 150}",0.6453317834997796,0.5758719437532093
1169,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.19448979591836735, 'n_estimators': 150}",0.6485877181839296,0.5770959236876407
1170,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.2046734693877551, 'n_estimators': 150}",0.6422754783696957,0.581296757119722
1171,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.21485714285714286, 'n_estimators': 150}",0.6497633183675059,0.5804634237863886
1172,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.2250408163265306, 'n_estimators': 150}",0.6473886448761823,0.5819871035272742
1173,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.23522448979591837, 'n_estimators': 150}",0.647011230358688,0.5811951455543706
1174,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.24540816326530612, 'n_estimators': 150}",0.646472228531052,0.5886272070150492
1175,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.2555918367346939, 'n_estimators': 150}",0.6471724017137777,0.5806011770746929
1176,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.26577551020408163, 'n_estimators': 150}",0.6445146638591305,0.5852298850574712
1177,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.2759591836734694, 'n_estimators': 150}",0.6462853021801177,0.5782946241655805
1178,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.28614285714285714, 'n_estimators': 150}",0.6457949970337807,0.5840037326697476
1179,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.2963265306122449, 'n_estimators': 150}",0.6460429543629942,0.5803404826796226
1180,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.30651020408163265, 'n_estimators': 150}",0.6456516155095419,0.5818856894576768
1181,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.3166938775510204, 'n_estimators': 150}",0.6478639970265095,0.5821496425326854
1182,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.32687755102040816, 'n_estimators': 150}",0.6434461918833803,0.5766717028083895
1183,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.3370612244897959, 'n_estimators': 150}",0.6421621268754869,0.5837697989493227
1184,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.3472448979591837, 'n_estimators': 150}",0.6467978999509408,0.5836591025792944
1185,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.35742857142857143, 'n_estimators': 150}",0.6459359042135712,0.58553649721531
1186,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.3676122448979592, 'n_estimators': 150}",0.6502263126964024,0.5796724532922543
1187,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.37779591836734694, 'n_estimators': 150}",0.6463093762470632,0.5841659754315282
1188,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.3879795918367347, 'n_estimators': 150}",0.6441519328757613,0.5791470158391594
1189,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.39816326530612245, 'n_estimators': 150}",0.6442118432347743,0.5863806928151045
1190,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.4083469387755102, 'n_estimators': 150}",0.646563166570644,0.5791603468025438
1191,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.41853061224489796, 'n_estimators': 150}",0.6440641781220046,0.5736054824821267
1192,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.4287142857142857, 'n_estimators': 150}",0.6469751267433221,0.5741944148200813
1193,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.43889795918367347, 'n_estimators': 150}",0.6500846163782356,0.5760897815696963
1194,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.4490816326530612, 'n_estimators': 150}",0.6457553230484437,0.5819603428526287
1195,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.459265306122449, 'n_estimators': 150}",0.647366300925623,0.5826823873286724
1196,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.46944897959183673, 'n_estimators': 150}",0.6510157216039569,0.5795947387131178
1197,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.4796326530612245, 'n_estimators': 150}",0.6431724100542645,0.5827617806217166
1198,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.48981632653061224, 'n_estimators': 150}",0.6492121608148526,0.5839103171781806
1199,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.23522448979591837, 'min_samples_split': 0.5, 'n_estimators': 150}",0.6469833774095988,0.5819303234980447
1200,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.001, 'n_estimators': 150}",0.6475096931427938,0.5851787336572265
1201,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.011183673469387756, 'n_estimators': 150}",0.6467961003304972,0.5823799225816645
1202,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.02136734693877551, 'n_estimators': 150}",0.6445618592527864,0.5799682031836315
1203,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.031551020408163266, 'n_estimators': 150}",0.6455831999924722,0.5749978275467077
1204,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.04173469387755102, 'n_estimators': 150}",0.645418378070422,0.5766005055891298
1205,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.051918367346938776, 'n_estimators': 150}",0.6448122299767366,0.5821849942726232
1206,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.06210204081632653, 'n_estimators': 150}",0.6440706633852197,0.5814267093257495
1207,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.07228571428571429, 'n_estimators': 150}",0.6421088899752908,0.5826925583599953
1208,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.08246938775510204, 'n_estimators': 150}",0.6404956772753383,0.5834617055733302
1209,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.0926530612244898, 'n_estimators': 150}",0.6443381053749947,0.5869985582809969
1210,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.10283673469387755, 'n_estimators': 150}",0.6464762512120439,0.5858633526879172
1211,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.1130204081632653, 'n_estimators': 150}",0.6421831630804712,0.5754724098431884
1212,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.12320408163265306, 'n_estimators': 150}",0.6438963857034645,0.5899334439309555
1213,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.13338775510204082, 'n_estimators': 150}",0.64456320335433,0.580884780977209
1214,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.14357142857142857, 'n_estimators': 150}",0.6459083773989057,0.5841856262590354
1215,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.15375510204081633, 'n_estimators': 150}",0.641877325980018,0.5827893312793775
1216,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.16393877551020408, 'n_estimators': 150}",0.6447927528012274,0.584787198325236
1217,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.17412244897959184, 'n_estimators': 150}",0.6462245192778593,0.5773429908756961
1218,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.1843061224489796, 'n_estimators': 150}",0.643722444849065,0.5913854327131967
1219,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.19448979591836735, 'n_estimators': 150}",0.6466365564396473,0.5868114310542322
1220,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.2046734693877551, 'n_estimators': 150}",0.6453396823685956,0.5857796144882886
1221,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.21485714285714286, 'n_estimators': 150}",0.6449827576472642,0.5815518228858081
1222,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.2250408163265306, 'n_estimators': 150}",0.6414698354528864,0.5941558044002055
1223,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.23522448979591837, 'n_estimators': 150}",0.6438484343195211,0.5805325473002332
1224,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.24540816326530612, 'n_estimators': 150}",0.64231537583731,0.5803660583797448
1225,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.2555918367346939, 'n_estimators': 150}",0.6421681095709012,0.5768631749417388
1226,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.26577551020408163, 'n_estimators': 150}",0.6458042945380932,0.5861781609195403
1227,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.2759591836734694, 'n_estimators': 150}",0.6408826448582181,0.5789708496267331
1228,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.28614285714285714, 'n_estimators': 150}",0.6435237541344222,0.5804808034127265
1229,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.2963265306122449, 'n_estimators': 150}",0.6453237584543666,0.5768525101710313
1230,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.30651020408163265, 'n_estimators': 150}",0.6446695648789368,0.5819763400086898
1231,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.3166938775510204, 'n_estimators': 150}",0.6441657855690757,0.5809798751826836
1232,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.32687755102040816, 'n_estimators': 150}",0.6429215078915976,0.585370600782083
1233,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.3370612244897959, 'n_estimators': 150}",0.6450268135961058,0.5807041711103211
1234,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.3472448979591837, 'n_estimators': 150}",0.645349556221939,0.5747562902397597
1235,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.35742857142857143, 'n_estimators': 150}",0.6465337599385456,0.5823183039064661
1236,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.3676122448979592, 'n_estimators': 150}",0.6450618083544305,0.5769149188292452
1237,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.37779591836734694, 'n_estimators': 150}",0.6481037240060171,0.5808956432436702
1238,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.3879795918367347, 'n_estimators': 150}",0.6398393044803812,0.581926373582968
1239,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.39816326530612245, 'n_estimators': 150}",0.6426408280520941,0.5796979302444997
1240,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.4083469387755102, 'n_estimators': 150}",0.6410444353340664,0.5789812181538095
1241,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.41853061224489796, 'n_estimators': 150}",0.6428192513835584,0.578644784137141
1242,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.4287142857142857, 'n_estimators': 150}",0.6458490562204421,0.5788773353872891
1243,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.43889795918367347, 'n_estimators': 150}",0.6493780113969545,0.5791117628470989
1244,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.4490816326530612, 'n_estimators': 150}",0.6443566608197715,0.5764086384642729
1245,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.459265306122449, 'n_estimators': 150}",0.647683022361487,0.5807555200063198
1246,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.46944897959183673, 'n_estimators': 150}",0.6464582517997273,0.5866940198285736
1247,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.4796326530612245, 'n_estimators': 150}",0.6440473239226979,0.5782493976379508
1248,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.48981632653061224, 'n_estimators': 150}",0.6411535866446136,0.5793423391397086
1249,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.24540816326530612, 'min_samples_split': 0.5, 'n_estimators': 150}",0.6429035330730245,0.5770040881621046
1250,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.001, 'n_estimators': 150}",0.6427287464077095,0.5769934233913971
1251,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.011183673469387756, 'n_estimators': 150}",0.6441560945648683,0.5754603626022041
1252,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.02136734693877551, 'n_estimators': 150}",0.6418209271798504,0.5822022751510842
1253,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.031551020408163266, 'n_estimators': 150}",0.6449541358763692,0.5774862740451081
1254,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.04173469387755102, 'n_estimators': 150}",0.6451579463668198,0.5815714737133151
1255,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.051918367346938776, 'n_estimators': 150}",0.6417600437640318,0.5707000236994905
1256,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.06210204081632653, 'n_estimators': 150}",0.640255414579941,0.5802131966662716
1257,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.07228571428571429, 'n_estimators': 150}",0.6413855163381583,0.5743377967373701
1258,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.08246938775510204, 'n_estimators': 150}",0.6481811568725826,0.5843717660070309
1259,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.0926530612244898, 'n_estimators': 150}",0.644682153667697,0.5824469723900937
1260,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.10283673469387755, 'n_estimators': 150}",0.641749059984354,0.5827631630919935
1261,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.1130204081632653, 'n_estimators': 150}",0.6453247700057271,0.5794588616344748
1262,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.12320408163265306, 'n_estimators': 150}",0.6423071540419497,0.5849859778014772
1263,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.13338775510204082, 'n_estimators': 150}",0.6421752513801366,0.5794952996010585
1264,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.14357142857142857, 'n_estimators': 150}",0.6399158509028898,0.5819395070505984
1265,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.15375510204081633, 'n_estimators': 150}",0.6445038105332224,0.5791391160090058
1266,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.16393877551020408, 'n_estimators': 150}",0.6414608127569243,0.5817356914326343
1267,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.17412244897959184, 'n_estimators': 150}",0.643004084058421,0.5823131690168661
1268,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.1843061224489796, 'n_estimators': 150}",0.6450286035929108,0.5822949994075127
1269,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.19448979591836735, 'n_estimators': 150}",0.64342690183418,0.5838473160327053
1270,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.2046734693877551, 'n_estimators': 150}",0.6419816034521917,0.5839437927084568
1271,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.21485714285714286, 'n_estimators': 150}",0.6482959326653246,0.5835439625548051
1272,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.2250408163265306, 'n_estimators': 150}",0.6434535785607569,0.5861119010941265
1273,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.23522448979591837, 'n_estimators': 150}",0.6483032412842982,0.581393727534858
1274,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.24540816326530612, 'n_estimators': 150}",0.6426960591840951,0.5789317454674725
1275,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.2555918367346939, 'n_estimators': 150}",0.6442262808314652,0.581743492514911
1276,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.26577551020408163, 'n_estimators': 150}",0.6433443705776706,0.5808688825690249
1277,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.2759591836734694, 'n_estimators': 150}",0.640045737947034,0.5832225382154282
1278,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.28614285714285714, 'n_estimators': 150}",0.6438612797386476,0.5774815341470159
1279,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.2963265306122449, 'n_estimators': 150}",0.6421262520888642,0.5810185843504365
1280,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.30651020408163265, 'n_estimators': 150}",0.6415341063895401,0.586849053995339
1281,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.3166938775510204, 'n_estimators': 150}",0.643504160405955,0.5867091282537426
1282,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.32687755102040816, 'n_estimators': 150}",0.6445694319871788,0.5847444404945294
1283,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.3370612244897959, 'n_estimators': 150}",0.6443805274438374,0.5772505628628986
1284,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.3472448979591837, 'n_estimators': 150}",0.644867448277219,0.5842367776592803
1285,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.35742857142857143, 'n_estimators': 150}",0.6448405748006946,0.5816291424734368
1286,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 0.2555918367346939, 'min_samples_split': 0.3676122448979592, 'n_estimators': 150}",0.6460975385726134,0.5785823754789272
